datetime,I_static_A,I_dynamic_A,rho_eff_Km_W,dryout
2023-02-10T04:00,840.4566294719879,564.0324771485439,3.3333333333333335,1
2023-02-10T05:00,841.4518419336972,564.7003666390697,3.3333333333333335,1
2023-02-10T06:00,841.9490070240066,565.0340153338453,3.3333333333333335,1
2023-02-10T07:00,841.4518419336972,564.7003666390697,3.3333333333333335,1
2023-02-10T08:00,839.4602371483813,563.3637958498447,3.3333333333333335,1
2023-02-10T09:00,836.9640667780919,561.6886098759729,3.3333333333333335,1
2023-02-10T10:00,832.9546350173771,558.9978705223256,3.3333333333333335,1
2023-02-10T11:00,826.3978208106837,554.5975766469265,3.3333333333333335,1
2023-02-10T12:00,823.8620743578094,552.8958310682954,3.3333333333333335,1
2023-02-10T13:00,821.8278439093905,551.5306540934482,3.3333333333333335,1
2023-02-10T14:00,820.298860549898,550.5045496621997,3.3333333333333335,1
2023-02-10T15:00,821.3184990548177,551.1888315294118,3.3333333333333335,1
2023-02-10T16:00,822.8455877593044,552.2136644531028,3.3333333333333335,1
2023-02-10T17:00,824.3698476413676,553.2365989472222,3.3333333333333335,1
2023-02-10T18:00,825.8912943635792,554.2576455229599,3.3333333333333335,1
2023-02-10T19:00,827.4099434445084,555.2768145948655,3.3333333333333335,1
2023-02-10T20:00,831.446113462343,557.9854980575471,3.3333333333333335,1
2023-02-10T21:00,832.452098238591,558.6606168744187,3.3333333333333335,1
2023-02-10T22:00,831.446113462343,557.9854980575471,3.3333333333333335,1
2023-02-10T23:00,831.9492579038304,558.3231595093629,3.3333333333333335,1
2023-02-11T00:00,831.446113462343,557.9854980575471,3.3333333333333335,1
2023-02-11T01:00,832.452098238591,558.6606168744187,3.3333333333333335,1
2023-02-11T02:00,832.9546350173771,558.9978705223256,3.3333333333333335,1
2023-02-11T03:00,833.4568687892797,559.3349208215799,3.3333333333333335,1
2023-02-11T04:00,834.4604295005415,560.0084128425752,3.3333333333333335,1
2023-02-11T05:00,834.9617575298446,560.34485529578,3.3333333333333335,1
2023-02-11T06:00,835.4627847321663,560.6810958632699,3.3333333333333335,1
2023-02-11T07:00,836.9640667780919,561.6886098759729,3.3333333333333335,1
2023-02-11T08:00,832.452098238591,558.6606168744187,3.3333333333333335,1
2023-02-11T09:00,828.9258102605692,556.2941164820875,3.3333333333333335,1
2023-02-11T10:00,823.3539879238176,552.5548530333549,3.3333333333333335,1
2023-02-11T11:00,818.7670219385759,549.4765290645412,3.3333333333333335,1
2023-02-11T12:00,816.2075689055268,547.7588739426071,3.3333333333333335,1
2023-02-11T13:00,814.154213277973,546.3808620137777,3.3333333333333335,1
2023-02-11T14:00,813.6400646865762,546.0358156503383,3.3333333333333335,1
2023-02-11T15:00,811.064432821266,544.3073028749362,3.3333333333333335,1
2023-02-11T16:00,811.064432821266,544.3073028749362,3.3333333333333335,1
2023-02-11T17:00,811.5802131168433,544.6534442789986,3.3333333333333335,1
2023-02-11T18:00,814.154213277973,546.3808620137777,3.3333333333333335,1
2023-02-11T19:00,816.2075689055268,547.7588739426071,3.3333333333333335,1
2023-02-11T20:00,819.2779530472326,549.8194161675306,3.3333333333333335,1
2023-02-11T21:00,821.3184990548177,551.1888315294118,3.3333333333333335,1
2023-02-11T22:00,821.3184990548177,551.1888315294118,3.3333333333333335,1
2023-02-11T23:00,821.3184990548177,551.1888315294118,3.3333333333333335,1
2023-02-12T00:00,821.3184990548177,551.1888315294118,3.3333333333333335,1
2023-02-12T01:00,821.3184990548177,551.1888315294118,3.3333333333333335,1
2023-02-12T02:00,822.8455877593044,552.2136644531028,3.3333333333333335,1
2023-02-12T03:00,823.3539879238176,552.5548530333549,3.3333333333333335,1
2023-02-12T04:00,822.8455877593044,552.2136644531028,3.3333333333333335,1
2023-02-12T05:00,823.8620743578094,552.8958310682954,3.3333333333333335,1
2023-02-12T06:00,824.877308352794,553.5771570582352,3.3333333333333335,1
2023-02-12T07:00,825.3844570686132,553.9175057882416,3.3333333333333335,1
2023-02-12T08:00,827.4099434445084,555.2768145948655,3.3333333333333335,1
2023-02-12T09:00,824.877308352794,553.5771570582352,3.3333333333333335,1
2023-02-12T10:00,821.3184990548177,551.1888315294118,3.3333333333333335,1
2023-02-12T11:00,823.8620743578094,552.8958310682954,3.3333333333333335,1
2023-02-12T12:00,822.3368732823892,551.8722649370371,3.3333333333333335,1
2023-02-12T13:00,819.2779530472326,549.8194161675306,3.3333333333333335,1
2023-02-12T14:00,815.1815376150718,547.0703018615577,3.3333333333333335,1
2023-02-12T15:00,817.2323120195798,548.4465815253569,3.3333333333333335,1
2023-02-12T16:00,821.3184990548177,551.1888315294118,3.3333333333333335,1
2023-02-12T17:00,822.8455877593044,552.2136644531028,3.3333333333333335,1
2023-02-12T18:00,823.8620743578094,552.8958310682954,3.3333333333333335,1
2023-02-12T19:00,825.3844570686132,553.9175057882416,3.3333333333333335,1
2023-02-12T20:00,830.4389100478359,557.3095614095921,3.3333333333333335,1
2023-02-12T21:00,831.446113462343,557.9854980575471,3.3333333333333335,1
2023-02-12T22:00,830.9426643617094,557.6476321482414,3.3333333333333335,1
2023-02-12T23:00,831.9492579038304,558.3231595093629,3.3333333333333335,1
2023-02-13T00:00,832.9546350173771,558.9978705223256,3.3333333333333335,1
2023-02-13T01:00,834.9617575298446,560.34485529578,3.3333333333333335,1
2023-02-13T02:00,837.46389606527,562.024046519712,3.3333333333333335,1
2023-02-13T03:00,838.9615972248776,563.0291573909445,3.3333333333333335,1
2023-02-13T04:00,839.4602371483813,563.3637958498447,3.3333333333333335,1
2023-02-13T05:00,839.95858105523,563.6982356512517,3.3333333333333335,1
2023-02-13T06:00,840.4566294719879,564.0324771485439,3.3333333333333335,1
2023-02-13T07:00,840.9543829236595,564.3665206940532,3.3333333333333335,1
2023-02-13T08:00,842.4458787149532,565.367467127599,3.3333333333333335,1
2023-02-13T09:00,841.4518419336972,564.7003666390697,3.3333333333333335,1
2023-02-13T10:00,841.4518419336972,564.7003666390697,3.3333333333333335,1
2023-02-13T11:00,839.4602371483813,563.3637958498447,3.3333333333333335,1
2023-02-13T12:00,835.4627847321663,560.6810958632699,3.3333333333333335,1
2023-02-13T13:00,837.46389606527,562.024046519712,3.3333333333333335,1
2023-02-13T14:00,839.4602371483813,563.3637958498447,3.3333333333333335,1
2023-02-13T15:00,839.95858105523,563.6982356512517,3.3333333333333335,1
2023-02-13T16:00,841.9490070240066,565.0340153338453,3.3333333333333335,1
2023-02-13T17:00,843.9347385723057,566.3666445795005,3.3333333333333335,1
2023-02-13T18:00,845.9158087596551,567.6961455745462,3.3333333333333335,1
